"","Year","State","Area","Actual","Percentage","ViolentCrime","Murderandnonnegligentmanslaughter","Robbery","Aggravatedassault","PropertyCrime","Burglary","Larcenytheft","Motorvehicletheft"
"4536",2018,"COLORADO","M","Y",0.951,20718,"191","3670",13187,138757,19300,98778,20679
"4537",2018,"COLORADO","M","N",1,20778,"191","3687",13216,139506,19331,99444,20731
"4538",2018,"COLORADO","O","Y",0.949,1058,"5","55",765,9108,1172,7386,550
"4539",2018,"COLORADO","O","N",1,1090,"5","70",781,9462,1224,7682,556
"4540",2018,"COLORADO","R","Y",0.915,718,"14","15",545,2952,774,1860,318
"4541",2018,"COLORADO","R","N",1,756,"14","40",550,3195,816,1993,386
"4542",2018,"CONNECTICUT","M","Y",1,6995,"72","2123",4072,56246,7239,42122,6885
"4543",2018,"CONNECTICUT","O","Y",1,117,"3","31",57,1648,203,1321,124
"4544",2018,"CONNECTICUT","R","Y",1,299,"8","40",165,2161,506,1281,374
"4545",2018,"DELAWARE","M","Y",1,4097,"48","866",2845,22481,3158,17847,1476
"4546",2018,"DISTRICT OF COLUMBIA","M","Y",1,6996,"160","2415",3971,30724,1788,26343,2593
"4547",2018,"FLORIDA","M","Y",0.999,79202,"1074","16638",53290,472759,68481,364004,40274
"4548",2018,"FLORIDA","M","N",1,79241,"1074","16647",53319,473080,68545,364237,40298
"4549",2018,"FLORIDA","O","Y",0.95,810,"12","103",637,4289,855,3200,234
"4550",2018,"FLORIDA","O","N",1,829,"12","104",655,4439,908,3288,243
"4551",2018,"FLORIDA","R","Y",1,1910,"21","133",1577,8498,2480,5394,624
"4552",2018,"GEORGIA","M","Y",0.966,28495,"548","7501",18186,223556,36007,165559,21990
"4553",2018,"GEORGIA","M","N",1,29161,"559","7650",18662,229661,36903,170274,22484
"4554",2018,"GEORGIA","O","Y",0.887,2563,"45","473",1876,21036,3707,16424,905
"4555",2018,"GEORGIA","O","N",1,2662,"45","481",1966,23282,4005,18341,936
"4556",2018,"GEORGIA","R","Y",0.935,2470,"38","148",2093,16905,4231,11407,1267
"4557",2018,"GEORGIA","R","N",1,2532,"38","148",2155,17795,4461,11994,1340
"4558",2018,"HAWAII","M","Y",1,2886,"30","857",1545,33970,4328,24758,4884
"4559",2018,"HAWAII","R","Y",1,646,"6","89",380,6802,1303,4734,765
"4560",2018,"IDAHO","M","Y",1,3152,"19","178",2311,20923,3861,15487,1575
"4561",2018,"IDAHO","O","Y",0.957,404,"4","5",318,2502,522,1802,178
"4562",2018,"IDAHO","O","N",1,414,"4","11",320,2561,527,1838,196
"4563",2018,"IDAHO","R","Y",0.983,401,"12","7",315,2128,546,1389,193
"4564",2018,"IDAHO","R","N",1,417,"12","11",326,2152,552,1407,193
"4565",2018,"ILLINOIS","M","Y",0.921,47266,"865","13857",27494,218713,33314,167160,18239
"4566",2018,"ILLINOIS","M","N",1,48003,"873","14007",27952,225321,34316,172338,18667
"4567",2018,"ILLINOIS","O","Y",0.832,2357,"6","161",1715,13966,2681,10760,525
"4568",2018,"ILLINOIS","O","N",1,2668,"6","174",1973,16018,3132,12290,596
"4569",2018,"ILLINOIS","R","Y",0.897,737,"5","25",548,4396,1454,2644,298
"4570",2018,"ILLINOIS","R","N",1,819,"5","27",614,4925,1632,2963,330
"4571",2018,"INDIANA","M","Y",0.844,21358,"363","5307",13712,114723,20173,81982,12568
"4572",2018,"INDIANA","M","N",1,22320,"383","5396",14514,124342,21936,89268,13138
"4573",2018,"INDIANA","O","Y",0.59,788,"15","93",582,8140,1055,6521,564
"4574",2018,"INDIANA","O","N",1,1119,"26","141",848,13533,1496,11259,778
"4575",2018,"INDIANA","R","Y",0.514,622,"15","33",453,4260,1178,2640,442
"4576",2018,"INDIANA","R","N",1,2142,"29","402",1472,7963,1836,4715,1412
"4577",2018,"IOWA","M","Y",0.907,4345,"40","612",3104,33142,6717,23433,2992
"4578",2018,"IOWA","M","N",1,4951,"44","759",3513,37029,7342,26305,3382
"4579",2018,"IOWA","O","Y",0.857,1903,"7","77",1601,11322,2379,8173,770
"4580",2018,"IOWA","O","N",1,2175,"7","144",1783,13090,2665,9476,949
"4581",2018,"IOWA","R","Y",0.97,700,"3","12",590,2833,1050,1471,312
"4582",2018,"IOWA","R","N",1,767,"3","29",635,3266,1120,1790,356
"4583",2018,"KANSAS","M","Y",0.838,8495,"88","1127",6281,49894,7590,36811,5493
"4584",2018,"KANSAS","M","N",1,10105,"88","1376",7479,58412,8830,43142,6440
"4585",2018,"KANSAS","O","Y",0.954,1899,"17","126",1458,14140,2545,10585,1010
"4586",2018,"KANSAS","O","N",1,1957,"17","145",1497,14738,2644,11069,1025
"4587",2018,"KANSAS","R","Y",0.966,708,"8","13",582,3466,1054,2057,355
"4588",2018,"KANSAS","R","N",1,720,"8","22",583,3536,1063,2094,379
"4589",2018,"KENTUCKY","M","Y",0.997,7130,"144","2104",3938,66119,11452,47079,7588
"4590",2018,"KENTUCKY","M","N",1,7135,"144","2106",3940,66231,11478,47148,7605
"4591",2018,"KENTUCKY","O","Y",0.975,911,"17","238",421,12313,2479,8797,1037
"4592",2018,"KENTUCKY","O","N",1,912,"17","238",421,12437,2496,8890,1051
"4593",2018,"KENTUCKY","R","Y",1,1420,"83","113",698,9027,3216,4206,1605
"4594",2018,"LOUISIANA","M","Y",0.972,21501,"481","4256",14900,131877,25979,95308,10590
"4595",2018,"LOUISIANA","M","N",1,22029,"487","4326",15336,135727,26788,98151,10788
"4596",2018,"LOUISIANA","O","Y",0.808,1454,"25","156",1184,8835,2132,6415,288
"4597",2018,"LOUISIANA","O","N",1,1577,"25","159",1304,10371,2360,7719,292
"4598",2018,"LOUISIANA","R","Y",0.967,1416,"18","83",1199,6373,1936,3987,450
"4599",2018,"LOUISIANA","R","N",1,1443,"18","83",1226,6563,1984,4123,456
"4600",2018,"MAINE","M","Y",1,887,"12","170",475,11228,1452,9347,429
"4601",2018,"MAINE","O","Y",1,322,"2","33",175,4473,627,3675,171
"4602",2018,"MAINE","R","Y",1,292,"10","25",153,2472,634,1661,177
"4603",2018,"MARYLAND","M","Y",1,27945,"488","9646",15879,120507,18359,90082,12066
"4604",2018,"MARYLAND","O","Y",1,228,"2","55",154,1545,290,1226,29
"4605",2018,"MARYLAND","R","Y",1,147,"0","15",102,812,243,527,42
"4606",2018,"MASSACHUSETTS","M","Y",0.975,22924,"136","4068",16343,85784,13762,65538,6484
"4607",2018,"MASSACHUSETTS","M","N",1,23216,"136","4141",16546,86714,13807,66319,6588
"4608",2018,"MASSACHUSETTS","O","Y",1,121,"0","2",102,481,55,408,18
"4609",2018,"MASSACHUSETTS","R","Y",0.988,0,"0","0",0,0,0,0,0
"4610",2018,"MASSACHUSETTS","R","N",1,0,"0","0",0,1,0,1,0
"4611",2018,"MICHIGAN","M","Y",0.988,39962,"513","5514",27947,144783,27577,100875,16331
"4612",2018,"MICHIGAN","M","N",1,40037,"514","5521",28003,145166,27653,101165,16348
"4613",2018,"MICHIGAN","O","Y",0.98,1729,"10","70",1026,9729,1163,8147,419
"4614",2018,"MICHIGAN","O","N",1,1743,"10","81",1027,9869,1168,8258,443
"4615",2018,"MICHIGAN","R","Y",0.992,3124,"27","46",1986,10171,2822,6690,659
"4616",2018,"MICHIGAN","R","N",1,3138,"27","54",1991,10245,2830,6755,660
"4617",2018,"MINNESOTA","M","Y",0.986,10564,"85","2848",5643,94250,12953,72415,8882
"4618",2018,"MINNESOTA","M","N",1,10564,"85","2848",5643,94250,12953,72415,8882
"4619",2018,"MINNESOTA","O","Y",0.997,1182,"12","79",797,11817,1612,9535,670
"4620",2018,"MINNESOTA","O","N",1,1182,"12","79",797,11841,1613,9557,671
"4621",2018,"MINNESOTA","R","Y",1,623,"9","17",417,5783,1619,3589,575
"4622",2018,"MISSISSIPPI","M","Y",0.759,2942,"114","854",1766,30690,6285,21574,2831
"4623",2018,"MISSISSIPPI","M","N",1,3735,"138","1049",2292,39700,7943,28430,3327
"4624",2018,"MISSISSIPPI","O","Y",0.379,1031,"28","200",735,8504,2425,5715,364
"4625",2018,"MISSISSIPPI","O","N",1,1698,"28","370",1148,17844,5437,11810,597
"4626",2018,"MISSISSIPPI","R","Y",0.207,368,"5","50",266,2840,1262,1394,184
"4627",2018,"MISSISSIPPI","R","N",1,1566,"5","176",1256,14222,7459,6387,376
"4628",2018,"MISSOURI","M","Y",0.998,25819,"537","4985",17925,131128,20841,92909,17378
"4629",2018,"MISSOURI","M","N",1,25822,"537","4988",17925,131163,20850,92926,17387
"4630",2018,"MISSOURI","O","Y",0.985,2486,"27","164",1968,20341,3153,15940,1248
"4631",2018,"MISSOURI","O","N",1,2503,"27","164",1985,20506,3154,16095,1257
"4632",2018,"MISSOURI","R","Y",1,2433,"43","45",2132,10504,3253,6080,1171
"4633",2018,"MONTANA","M","Y",1,1589,"14","183",1211,14400,1671,11176,1553
"4634",2018,"MONTANA","O","Y",1,1216,"8","63",933,6250,700,4997,553
"4635",2018,"MONTANA","R","Y",0.993,1162,"12","20",972,5845,885,4275,685
"4636",2018,"MONTANA","R","N",1,1169,"12","23",976,5868,886,4292,690
"4637",2018,"NEBRASKA","M","Y",0.998,4418,"39","681",2784,31051,3872,22973,4206
"4638",2018,"NEBRASKA","M","N",1,4429,"39","683",2792,31141,3882,23040,4219
"4639",2018,"NEBRASKA","O","Y",0.929,773,"2","50",469,6773,963,5357,453
"4640",2018,"NEBRASKA","O","N",1,805,"2","72",478,7211,1017,5721,473
"4641",2018,"NEBRASKA","R","Y",0.846,260,"3","1",191,1641,347,1112,182
"4642",2018,"NEBRASKA","R","N",1,260,"3","1",191,1774,347,1245,182
"4643",2018,"NEVADA","M","Y",1,15629,"186","3805",9440,70268,16758,42000,11510
"4644",2018,"NEVADA","O","Y",1,256,"6","22",183,993,230,684,79
"4645",2018,"NEVADA","R","Y",1,535,"10","35",404,2724,755,1654,315
"4646",2018,"NEW HAMPSHIRE","M","Y",0.992,1530,"15","259",952,10324,1026,8747,551
"4647",2018,"NEW HAMPSHIRE","M","N",1,1535,"15","259",957,10473,1031,8887,555
"4648",2018,"NEW HAMPSHIRE","O","Y",0.936,728,"5","72",442,5960,738,4929,293
"4649",2018,"NEW HAMPSHIRE","O","N",1,766,"5","96",449,6165,754,5117,294
"4650",2018,"NEW HAMPSHIRE","R","Y",0.934,39,"1","2",23,237,52,171,14
"4651",2018,"NEW HAMPSHIRE","R","N",1,48,"1","4",29,297,62,215,20
"4652",2018,"NEW JERSEY","M","Y",1,18537,"286","6364",10463,125156,19232,94887,11037
"4653",2018,"NEW MEXICO","M","Y",0.925,12522,"107","2419",9087,52221,10979,32955,8287
"4654",2018,"NEW MEXICO","M","N",1,13376,"111","2527",9802,53954,11465,34013,8476
"4655",2018,"NEW MEXICO","O","Y",0.96,2820,"33","252",2308,13827,3289,9359,1179
"4656",2018,"NEW MEXICO","O","N",1,2836,"33","255",2319,14284,3406,9687,1191
"4657",2018,"NEW MEXICO","R","Y",0.974,1701,"23","41",1450,3302,1172,1627,503
"4658",2018,"NEW MEXICO","R","N",1,1737,"23","48",1477,3419,1217,1690,512
"4659",2018,"NEW YORK","M","Y",0.997,65791,"535","17953",41706,263956,28097,223311,12548
"4660",2018,"NEW YORK","M","N",1,65840,"535","17961",41741,264695,28169,223958,12568
"4661",2018,"NEW YORK","O","Y",0.974,1242,"11","174",772,8916,1373,7308,235
"4662",2018,"NEW YORK","O","N",1,1278,"12","176",794,9222,1421,7559,242
"4663",2018,"NEW YORK","R","Y",1,1377,"15","50",636,7590,1547,5716,327
"4664",2018,"NORTH CAROLINA","M","Y",0.891,29429,"396","6340",20704,190073,42468,134375,13230
"4665",2018,"NORTH CAROLINA","M","N",1,32996,"456","7449",22951,210122,46893,148551,14678
"4666",2018,"NORTH CAROLINA","O","Y",0.862,2842,"66","566",2088,22507,5258,16180,1069
"4667",2018,"NORTH CAROLINA","O","N",1,3174,"68","633",2338,25766,5983,18566,1217
"4668",2018,"NORTH CAROLINA","R","Y",0.953,2909,"99","327",2141,22190,9060,11454,1676
"4669",2018,"NORTH CAROLINA","R","N",1,3040,"104","341",2237,23091,9414,11940,1737
"4670",2018,"NORTH DAKOTA","M","Y",1,1164,"11","121",799,9331,1538,6924,869
"4671",2018,"NORTH DAKOTA","O","Y",0.998,765,"7","32",606,4574,807,3135,632
"4672",2018,"NORTH DAKOTA","O","N",1,766,"7","32",607,4582,808,3141,633
"4673",2018,"NORTH DAKOTA","R","Y",1,203,"0","5",154,1594,378,943,273
"4674",2018,"OHIO","M","Y",0.901,28724,"537","8382",15464,199224,39060,143262,16902
"4675",2018,"OHIO","M","N",1,29748,"537","8829",15871,215783,40774,157031,17978
"4676",2018,"OHIO","O","Y",0.809,1562,"15","249",877,21458,3433,17179,846
"4677",2018,"OHIO","O","N",1,1643,"16","254",944,25677,4001,20747,929
"4678",2018,"OHIO","R","Y",0.86,1301,"11","102",829,11326,2990,7401,935
"4679",2018,"OHIO","R","N",1,1332,"11","102",859,13036,3411,8623,1002
"4680",2018,"OKLAHOMA","M","Y",0.999,14233,"162","2432",9931,82153,18608,53054,10491
"4681",2018,"OKLAHOMA","M","N",1,14233,"162","2432",9931,82153,18608,53054,10491
"4682",2018,"OKLAHOMA","O","Y",0.993,3082,"31","317",2313,23573,5537,16165,1871
"4683",2018,"OKLAHOMA","O","N",1,3085,"31","317",2316,23677,5556,16248,1873
"4684",2018,"OKLAHOMA","R","Y",0.979,1053,"13","42",829,7384,2640,3828,916
"4685",2018,"OKLAHOMA","R","N",1,1062,"13","42",837,7534,2694,3915,925
"4686",2018,"OREGON","M","Y",0.993,10262,"65","2296",6194,105007,13343,76678,14986
"4687",2018,"OREGON","M","N",1,10313,"65","2310",6225,105339,13359,76960,15020
"4688",2018,"OREGON","O","Y",0.95,893,"8","144",587,10648,1602,8227,819
"4689",2018,"OREGON","O","N",1,923,"8","158",599,11119,1660,8618,841
"4690",2018,"OREGON","R","Y",0.843,603,"8","34",470,4118,1086,2425,607
"4691",2018,"OREGON","R","N",1,730,"9","81",536,4820,1285,2840,695
"4692",2018,"PENNSYLVANIA","M","Y",0.997,36145,"745","9605",21965,175929,24132,139309,12488
"4693",2018,"PENNSYLVANIA","M","N",1,36160,"745","9606",21979,176290,24146,139655,12489
"4694",2018,"PENNSYLVANIA","O","Y",0.989,1751,"13","142",1432,7172,1019,5921,232
"4695",2018,"PENNSYLVANIA","O","N",1,1757,"13","142",1438,7233,1021,5980,232
"4696",2018,"PENNSYLVANIA","R","Y",1,1275,"26","100",660,7293,1937,4961,395
"4697",2018,"PUERTO RICO","M","Y",1,6181,"614","2239",3137,24202,5273,15259,3670
"4698",2018,"PUERTO RICO","O","Y",1,236,"25","32",172,649,213,399,37
"4699",2018,"RHODE ISLAND","M","Y",1,2317,"16","454",1366,17561,2810,13220,1531
"4700",2018,"SOUTH CAROLINA","M","Y",0.988,20355,"306","3050",14939,127824,23029,92348,12447
"4701",2018,"SOUTH CAROLINA","M","N",1,20541,"306","3075",15086,129023,23215,93322,12486
"4702",2018,"SOUTH CAROLINA","O","Y",0.97,2028,"32","287",1576,10512,2169,7820,523
"4703",2018,"SOUTH CAROLINA","O","N",1,2061,"32","292",1604,10661,2185,7947,529
"4704",2018,"SOUTH CAROLINA","R","Y",0.963,2158,"54","183",1695,13312,3927,8100,1285
"4705",2018,"SOUTH CAROLINA","R","N",1,2223,"54","186",1756,13737,4073,8347,1317
"4706",2018,"SOUTH DAKOTA","M","Y",0.991,1623,"7","176",1101,9378,1556,6849,973
"4707",2018,"SOUTH DAKOTA","M","N",1,1638,"7","178",1111,9470,1569,6918,983
"4708",2018,"SOUTH DAKOTA","O","Y",0.96,1587,"2","40",1314,4504,633,3508,363
"4709",2018,"SOUTH DAKOTA","O","N",1,1608,"2","47",1328,4604,645,3590,369
"4710",2018,"SOUTH DAKOTA","R","Y",0.828,183,"3","3",148,817,213,522,82
"4711",2018,"SOUTH DAKOTA","R","N",1,324,"3","37",243,1177,357,648,172
"4712",2018,"TENNESSEE","M","Y",0.999,36817,"451","6916",27071,160578,26609,116881,17088
"4713",2018,"TENNESSEE","M","N",1,36817,"451","6916",27071,160578,26609,116881,17088
"4714",2018,"TENNESSEE","O","Y",1,2646,"14","190",2256,17352,2813,13213,1326
"4715",2018,"TENNESSEE","R","Y",1,2763,"33","84",2390,13349,3710,7614,2025
"4716",2018,"TEXAS","M","Y",0.982,109688,"1228","27686",67291,631017,105140,459349,66528
"4717",2018,"TEXAS","M","N",1,109839,"1228","27703",67412,632569,105409,460517,66643
"4718",2018,"TEXAS","O","Y",0.934,4859,"42","447",3753,30004,6785,21596,1623
"4719",2018,"TEXAS","O","N",1,5065,"42","454",3931,31297,7099,22520,1678
"4720",2018,"TEXAS","R","Y",0.984,2985,"52","98",2281,15328,5321,8529,1478
"4721",2018,"TEXAS","R","N",1,3023,"52","99",2313,15564,5403,8665,1496
"4722",2018,"UTAH","M","Y",0.994,6631,"53","1201",3762,69225,9095,52857,7273
"4723",2018,"UTAH","M","N",1,6639,"53","1202",3768,69483,9128,53065,7290
"4724",2018,"UTAH","O","Y",0.896,364,"4","15",267,3076,390,2469,217
"4725",2018,"UTAH","O","N",1,397,"4","27",285,3280,412,2642,226
"4726",2018,"UTAH","R","Y",0.909,310,"3","7",244,2179,401,1573,205
"4727",2018,"UTAH","R","N",1,332,"3","7",266,2393,428,1753,212
"4728",2018,"VERMONT","M","Y",1,384,"4","26",237,3412,493,2852,67
"4729",2018,"VERMONT","O","Y",1,402,"1","34",272,3183,452,2638,93
"4730",2018,"VERMONT","R","Y",1,291,"5","10",201,1441,522,826,93
"4731",2018,"VIRGINIA","M","Y",0.999,15054,"334","3384",8908,127888,13142,104914,9832
"4732",2018,"VIRGINIA","M","N",1,15056,"334","3384",8910,127900,13145,104921,9834
"4733",2018,"VIRGINIA","O","Y",0.978,640,"18","123",404,6088,752,5033,303
"4734",2018,"VIRGINIA","O","N",1,645,"18","124",407,6201,761,5134,306
"4735",2018,"VIRGINIA","R","Y",1,1331,"39","96",796,7784,1668,5478,638
"4736",2018,"WASHINGTON","M","Y",0.986,21866,"214","5400",13158,204842,36088,142637,26117
"4737",2018,"WASHINGTON","M","N",1,21919,"214","5415",13191,205202,36129,142935,26138
"4738",2018,"WASHINGTON","O","Y",0.928,944,"4","95",636,10638,1922,7728,988
"4739",2018,"WASHINGTON","O","N",1,979,"4","114",650,11011,2008,7997,1006
"4740",2018,"WASHINGTON","R","Y",1,574,"18","43",410,5798,2064,3201,533
"4741",2018,"WEST VIRGINIA","M","Y",0.819,3193,"40","251",2456,17785,3837,12480,1468
"4742",2018,"WEST VIRGINIA","M","N",1,3677,"45","418",2722,20085,4105,14123,1857
"4743",2018,"WEST VIRGINIA","O","Y",0.543,342,"2","17",299,1625,204,1341,80
"4744",2018,"WEST VIRGINIA","O","N",1,490,"2","77",376,4071,482,3332,257
"4745",2018,"WEST VIRGINIA","R","Y",0.867,917,"19","26",763,2445,758,1417,270
"4746",2018,"WEST VIRGINIA","R","N",1,1069,"20","77",847,2671,767,1499,405
"4747",2018,"WISCONSIN","M","Y",0.982,15155,"153","3414",9851,74000,11575,54598,7827
"4748",2018,"WISCONSIN","M","N",1,15159,"153","3417",9851,74030,11575,54628,7827
"4749",2018,"WISCONSIN","O","Y",0.995,1194,"10","54",840,10935,1048,9477,410
"4750",2018,"WISCONSIN","O","N",1,1194,"10","54",840,11005,1048,9547,410
"4751",2018,"WISCONSIN","R","Y",1,823,"13","18",572,5651,1476,3778,397
"4752",2018,"WYOMING","M","Y",0.813,384,"5","27",250,4582,712,3463,407
"4753",2018,"WYOMING","M","N",1,496,"6","54",326,5107,859,3769,479
"4754",2018,"WYOMING","O","Y",0.919,456,"4","14",347,3795,465,3125,205
"4755",2018,"WYOMING","O","N",1,476,"4","29",352,4120,488,3386,246
"4756",2018,"WYOMING","R","Y",0.891,220,"3","3",176,958,174,708,76
"4757",2018,"WYOMING","R","N",1,254,"3","17",192,1086,178,794,114
"4758",2019,"ALABAMA","M","Y",0.766,12880,"182","1706",9851,65789,12388,47299,6102
"4759",2019,"ALABAMA","M","N",1,19951,"300","3432",14677,104658,20728,73857,10073
"4760",2019,"ALABAMA","O","Y",0.893,3327,"36","266",2728,17915,3140,13382,1393
"4761",2019,"ALABAMA","O","N",1,3541,"37","301",2893,19177,3364,14305,1508
"4762",2019,"ALABAMA","R","Y",0.724,874,"13","55",658,4927,1387,2887,653
"4763",2019,"ALABAMA","R","N",1,1554,"21","208",1109,7298,1987,4315,996
"4764",2019,"ALASKA","M","Y",1,3924,"37","690",2612,14713,2015,10883,1815
"4765",2019,"ALASKA","O","Y",0.971,1032,"9","71",727,3555,467,2760,328
"4766",2019,"ALASKA","O","N",1,1050,"9","71",745,3596,475,2785,336
"4767",2019,"ALASKA","R","Y",1,1369,"23","65",1003,2985,1073,1446,466
"4768",2019,"ARIZONA","M","Y",0.936,26975,"314","6171",17287,163728,25572,121711,16445
"4769",2019,"ARIZONA","M","N",1,28465,"332","6316",18457,169802,26720,125905,17177
"4770",2019,"ARIZONA","O","Y",0.933,4280,"26","75",3885,6061,1419,3868,774
"4771",2019,"ARIZONA","O","N",1,4341,"26","80",3939,6385,1477,4115,793
"4772",2019,"ARIZONA","R","Y",1,335,"7","14",308,1451,502,768,181
"4773",2019,"ARKANSAS","M","Y",0.953,11787,"166","1214",9034,58348,11579,41508,5261
"4774",2019,"ARKANSAS","M","N",1,12317,"172","1277",9424,61525,12103,43905,5517
"4775",2019,"ARKANSAS","O","Y",0.938,3107,"51","221",2363,15641,3554,11193,894
"4776",2019,"ARKANSAS","O","N",1,3268,"53","233",2485,16457,3748,11767,942
"4777",2019,"ARKANSAS","R","Y",0.815,1703,"15","37",1317,6709,1825,4081,803
"4778",2019,"ARKANSAS","R","N",1,2058,"17","47",1604,8268,2244,5063,961
"4779",2019,"CALIFORNIA","M","Y",0.999,170767,"1652","51859",102922,904772,148097,616986,139689
"4780",2019,"CALIFORNIA","M","N",1,170793,"1652","51862",102943,904915,148134,617075,139706
"4781",2019,"CALIFORNIA","O","Y",1,1542,"12","254",1084,7837,1649,5254,934
"4782",2019,"CALIFORNIA","R","Y",1,1996,"26","185",1514,8362,2772,4473,1117
"4783",2019,"COLORADO","M","Y",0.975,19666,"187","3505",12648,133050,17395,95114,20541
"4784",2019,"COLORADO","M","N",1,20284,"193","3579",13056,137155,17937,97993,21225
"4785",2019,"COLORADO","O","Y",0.951,1000,"8","69",665,8475,1152,6813,510
"4786",2019,"COLORADO","O","N",1,1037,"8","70",697,8772,1202,7040,530
"4787",2019,"COLORADO","R","Y",0.951,582,"14","14",405,3024,849,1844,331
"4788",2019,"COLORADO","R","N",1,617,"17","14",432,3262,925,1979,358
"4789",2019,"CONNECTICUT","M","Y",1,6227,"92","1883",3577,48028,5955,36501,5572
"4790",2019,"CONNECTICUT","O","Y",1,82,"3","12",38,1117,121,896,100
"4791",2019,"CONNECTICUT","R","Y",1,237,"9","34",127,1717,365,1060,292
"4792",2019,"DELAWARE","M","Y",1,4115,"48","790",2967,21931,2968,17359,1604
"4793",2019,"DISTRICT OF COLUMBIA","M","Y",1,7403,"166","2713",4179,30821,1843,26645,2333
"4794",2019,"FLORIDA","M","Y",0.999,78493,"1088","15976",53240,448932,60219,350521,38192
"4795",2019,"FLORIDA","M","N",1,78513,"1088","15979",53255,449076,60247,350626,38203
"4796",2019,"FLORIDA","O","Y",0.929,763,"8","98",620,3994,818,2933,243
"4797",2019,"FLORIDA","O","N",1,804,"8","102",657,4169,876,3035,258
"4798",2019,"FLORIDA","R","Y",0.934,1839,"24","125",1473,7040,2112,4381,547
"4799",2019,"FLORIDA","R","N",1,1953,"26","136",1563,7601,2273,4741,587
"4800",2019,"GEORGIA","M","Y",0.938,28497,"542","6964",18681,200844,30111,150187,20546
"4801",2019,"GEORGIA","M","N",1,30614,"558","7336",20242,214626,32162,160880,21584
"4802",2019,"GEORGIA","O","Y",0.812,2485,"51","420",1839,18897,2988,15125,784
"4803",2019,"GEORGIA","O","N",1,2861,"54","472",2138,21735,3504,17334,897
"4804",2019,"GEORGIA","R","Y",0.903,2405,"40","144",2008,14622,3465,9986,1171
"4805",2019,"GEORGIA","R","N",1,2695,"42","153",2253,15888,3840,10753,1295
"4806",2019,"HAWAII","M","Y",1,3087,"28","1021",1588,34247,4441,25308,4498
"4807",2019,"HAWAII","R","Y",0.736,680,"16","48",328,4444,656,3196,592
"4808",2019,"HAWAII","R","N",1,955,"20","110",510,5981,899,4326,756
"4809",2019,"IDAHO","M","Y",0.998,3217,"18","140",2374,17685,3077,13378,1230
"4810",2019,"IDAHO","M","N",1,3223,"18","140",2379,17720,3083,13404,1233
"4811",2019,"IDAHO","O","Y",0.975,352,"1","11",281,2204,397,1667,140
"4812",2019,"IDAHO","O","N",1,362,"1","11",289,2274,410,1719,145
"4813",2019,"IDAHO","R","Y",1,415,"16","4",333,1799,434,1172,193
"4814",2019,"ILLINOIS","M","Y",0.974,47147,"772","12142",29074,209020,29308,162231,17481
"4815",2019,"ILLINOIS","M","N",1,47898,"777","12266",29567,214444,30102,166463,17879
"4816",2019,"ILLINOIS","O","Y",0.843,2349,"26","164",1653,13515,2498,10534,483
"4817",2019,"ILLINOIS","O","N",1,2571,"26","172",1840,15028,2834,11639,555
